Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65e7520de5e8ed5d53dbf811,63614899ad49a91f1ef09067,AWAITING REVIEW,Not Applicable,2024-03-05T17:10:40.938000Z,2024-03-05T17:16:44.053000Z,,2024-03-05T17:16:44.583709Z,364.0,C232A6J3,3404,52,Male,White,United States,United States,United States,English,No,Full-Time
65e7526470104558f5267223,5d8a29c082fec30001d9c24a,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:35.921000Z,2024-03-05T17:21:13.585000Z,,2024-03-05T17:21:14.099716Z,518.0,C232A6J3,3005,32,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65e7526903c9c72fb34c315d,5bcd315d0f10750001d7f22e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:27.797000Z,2024-03-05T17:17:20.967000Z,,2024-03-05T17:17:21.484883Z,294.0,C232A6J3,1436,41,Male,Black,United States,United States,United States,English,No,Full-Time
65e7526f70104558f5267227,6307f3c967020d1202332b77,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:24.346000Z,2024-03-05T17:19:57.773000Z,,2024-03-05T17:19:58.265664Z,454.0,C232A6J3,1262,27,Male,White,United States,United States,United States,English,No,Full-Time
65e752706942132c9d6dbffc,65cf88a1a3887a237da61f94,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:20.893000Z,2024-03-05T17:15:17.715000Z,,2024-03-05T17:15:18.312329Z,177.0,C232A6J3,210,22,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
65e75271949a3ea872a754b3,5c395df5f5ebd50001850900,AWAITING REVIEW,Not Applicable,2024-03-05T17:18:14.936000Z,2024-03-05T17:21:25.891000Z,,2024-03-05T17:21:26.423866Z,191.0,C232A6J3,6421,28,Male,Asian,United States,United States,United States,Chinese,Yes,Part-Time
65e75272c32f08e1732ff012,5f402da30ce123154d1f3f84,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:35.839000Z,2024-03-05T17:18:17.674000Z,,2024-03-05T17:18:18.565019Z,342.0,C232A6J3,5323,61,Male,White,United States,United States,United States,English,No,Part-Time
65e75272e29a55397e3a1319,5ba596467c0ebe0001269842,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:18.745000Z,2024-03-05T17:14:56.002000Z,,2024-03-05T17:14:56.598556Z,158.0,C232A6J3,4375,38,Male,White,United States,United States,United States,English,No,Full-Time
65e752734aed39154adbc849,5c670a430d80fd00014264f9,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:45.327000Z,2024-03-05T17:39:31.276000Z,,2024-03-05T17:39:31.750817Z,1606.0,C232A6J3,7725,39,Male,Asian,United States,United States,United States,Chinese,No,Full-Time
65e7527486827012520192e3,6412285c18716831333d53b3,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:28.211000Z,2024-03-05T17:20:57.997000Z,,2024-03-05T17:20:58.461191Z,510.0,C232A6J3,1680,65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65e75275b160db1da657c7c8,60f43c3a0fd9723feba1af38,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:27.162000Z,2024-03-05T17:19:08.006000Z,,2024-03-05T17:19:08.450106Z,401.0,C232A6J3,6766,53,Male,White,France,United States,United States,English,DATA_EXPIRED,Full-Time
65e752752d12c8297e4df3dc,5fd0dc0d8dae67016ed65a54,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:21.788000Z,2024-03-05T17:19:18.802000Z,,2024-03-05T17:19:19.359023Z,418.0,C232A6J3,4994,32,Male,White,United States,United States,United States,English,No,Full-Time
65e7527637cf9983623c8d75,5698f2a7b0e165000c0158cd,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:38.727000Z,2024-03-05T17:15:42.681000Z,,2024-03-05T17:15:43.251467Z,184.0,C232A6J3,317,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
65e752761685521fd01bc260,5d46daa91274770001916403,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:32.875000Z,2024-03-05T17:15:39.267000Z,,2024-03-05T17:15:39.821519Z,187.0,C232A6J3,3450,40,Male,White,Russian Federation,United States,United States,Russian,No,DATA_EXPIRED
65e7527781f580c8f0dcd877,58a229e74d580c0001e0a766,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:27.963000Z,2024-03-05T17:18:07.057000Z,,2024-03-05T17:18:07.600368Z,340.0,C232A6J3,675,34,Male,White,United States,United States,United States,English,No,Full-Time
65e7527724c2e16d9962d890,5a84f454ae9a0b0001a9e4e5,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:30.133000Z,2024-03-05T17:17:59.480000Z,,2024-03-05T17:18:00.018996Z,330.0,C232A6J3,8565,47,Male,White,United States,United States,United States,English,No,Full-Time
65e75278ff9753babf7c553c,64716c9d94efa26e6b8850e8,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:47.302000Z,2024-03-05T17:35:39.783000Z,,2024-03-05T17:35:40.369525Z,1373.0,C232A6J3,1916,49,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e75279c06be9118d8ea149,63386e75b02c4d7013c1198b,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:31.631000Z,2024-03-05T17:20:23.198000Z,,2024-03-05T17:20:24.196558Z,472.0,C232A6J3,2239,59,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
65e75279816743da26267273,5f6fd1451758e95a989623b2,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:34.082000Z,2024-03-05T17:19:26.570000Z,,2024-03-05T17:19:27.105865Z,413.0,C232A6J3,5151,51,Male,White,United States,United States,United States,English,No,Part-Time
65e7527a1fc61de09c285cab,5b20fb104c72120001f26359,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:30.847000Z,2024-03-05T17:21:34.714000Z,,2024-03-05T17:21:35.337222Z,544.0,C232A6J3,788,37,Male,White,United States,United States,United States,English,No,Part-Time
65e7527aa06e48a8ec7c529d,5efc24acc8e96b1e45596223,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:34.529000Z,2024-03-05T17:16:50.792000Z,,2024-03-05T17:16:51.384715Z,257.0,C232A6J3,2920,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7527b5aa7a0805d118808,5ecc6ffce3ca77849333e83e,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:43.290000Z,2024-03-05T17:19:36.165000Z,,2024-03-05T17:19:36.672579Z,413.0,C232A6J3,6326,44,Male,Asian,Australia,United States,United States,English,No,Full-Time
65e7527c9c3cdaa97e4c4ed1,633edc50cfae73d4a72ca889,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:28.246000Z,2024-03-05T17:15:53.251000Z,,2024-03-05T17:15:53.783168Z,206.0,C232A6J3,3536,44,Male,White,United States,United States,United States,English,No,Full-Time
65e7527d91a5c91b1caa7db8,581e0aee4182b600017307ea,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:29.136000Z,2024-03-05T17:20:56.402000Z,,2024-03-05T17:20:57.227662Z,508.0,C232A6J3,5125,51,Male,White,United States,United States,United States,English,No,Other
65e7527d3d589b814861e0da,6328caf907eb4c31a55028cf,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:37.722000Z,2024-03-05T17:44:04.335000Z,,2024-03-05T17:44:04.824957Z,1887.0,C232A6J3,1532,39,Male,White,United States,United States,United States,English,No,Full-Time
65e7527d4623f14aa083d34e,5d4a6459061e2a000138bad3,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:29.937000Z,2024-03-05T17:17:58.984000Z,,2024-03-05T17:17:59.507080Z,330.0,C232A6J3,3990,47,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
65e7527ed1cf1c6869f7b158,6510e07706b5dc6a7bddb4b6,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:37.882000Z,2024-03-05T17:17:34.388000Z,,2024-03-05T17:17:34.890050Z,297.0,C232A6J3,1021,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
65e7527fe00c66aba58ff8eb,607778a26ff3de83125f50c5,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:55.340000Z,2024-03-05T17:15:20.527000Z,,2024-03-05T17:15:21.223047Z,146.0,C232A6J3,2513,37,Male,Asian,India,United States,United States,English,No,Part-Time
65e7527f57102d7d7ef7af0c,63ecffc0469c84bde0262e02,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:39.097000Z,2024-03-05T17:16:45.231000Z,,2024-03-05T17:16:45.986265Z,247.0,C232A6J3,1395,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65e7528062facb1930ec7d7e,5f17019a10d37701f3dfac80,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:40.415000Z,2024-03-05T17:17:41.186000Z,,2024-03-05T17:17:41.773066Z,301.0,C232A6J3,2362,55,Male,White,United States,United States,United States,English,No,Full-Time
65e75280bf2cb6e1b38da5e7,65d7a34d9a6cedc191769855,AWAITING REVIEW,Not Applicable,2024-03-05T17:13:06.147000Z,2024-03-05T17:19:31.424000Z,,2024-03-05T17:19:31.876292Z,386.0,C232A6J3,174,29,Male,Black,United States,United States,United States,English,No,Full-Time
65e75281abeda56333e475b4,5df89cab69a117620a70f1ee,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:38.241000Z,2024-03-05T17:20:30.926000Z,,2024-03-05T17:20:31.503043Z,473.0,C232A6J3,3075,39,Male,White,United States,United States,United States,English,No,Full-Time
65e75282c9486fc087aa294d,6516d8eb49865c2cea5ff3d8,AWAITING REVIEW,Not Applicable,2024-03-05T17:12:38.367000Z,2024-03-05T17:17:57.494000Z,,2024-03-05T17:17:57.966365Z,320.0,C232A6J3,879,55,Male,White,United States,United States,United States,English,No,Part-Time
